Seq,w1mpro,w2mpro,mjd
316,11.704,11.23,56795.88164
316,11.671,11.251,56798.77704
316,11.618,11.286,56797.06613
316,11.676,11.376,56797.13197
316,11.601,11.347,56796.60555
316,11.552,11.259,56795.48689
316,11.619,11.314,56805.62029
316,11.619,11.317,56805.22555
316,11.657,11.233,56982.88493
316,11.625,11.212,56983.14788
316,11.639,11.272,56979.20371
316,11.635,11.257,56977.88894
316,11.65,11.258,56982.35902
316,11.631,11.302,56978.02035
316,11.899,11.322,56792.9204
316,11.711,11.277,56792.26245
316,11.615,11.249,56802.85668
316,11.604,11.278,56802.98822
316,11.654,11.243,56800.88269
316,11.608,11.277,56799.56666
316,11.553,11.322,56797.26351
316,11.725,11.349,56796.73709
316,11.637,11.334,56798.18479
316,11.65,11.225,56796.53972
316,11.682,11.222,56795.61843
316,11.718,11.287,56795.02618
316,11.584,11.285,56980.51847
316,11.636,11.285,56978.41472
316,11.562,11.244,57167.24366
316,11.625,11.333,57165.93132
316,11.582,11.236,57166.84993
316,11.729,11.333,57165.80003
316,11.675,11.268,57342.0676
316,11.684,11.324,57339.83791
316,11.61,11.259,57336.03419
316,11.698,11.28,57335.90302
316,11.677,11.3,57338.39517
316,11.67,11.262,57337.73925
316,11.658,11.316,57162.78136
316,11.672,11.301,57160.28771
316,11.623,11.285,57336.9523
316,11.729,11.273,57337.87041
316,11.736,11.266,57524.23033
316,11.63,11.28,57531.04444
316,11.692,11.187,57531.69972
316,11.684,11.271,57699.47693
316,11.704,11.28,56981.83324
316,11.649,11.299,56980.78142
316,11.613,11.279,56796.67138
316,11.596,11.333,57166.19376
316,11.623,11.246,57166.58749
316,11.692,11.308,57165.66887
316,11.594,11.252,57167.37495
316,11.66,11.228,57342.46108
316,11.655,11.231,57341.14949
316,11.628,11.268,57338.9198
316,11.66,11.186,57337.21461
316,11.7,11.336,57338.13285
316,11.605,11.233,57338.26401
316,11.674,11.228,57161.60018
316,11.638,11.267,57163.30638
316,11.629,11.252,57160.02539
316,11.613,11.177,57163.70023
316,11.636,11.262,57165.4063
316,11.671,11.304,57164.88142
316,11.625,11.272,57524.36137
316,11.559,11.199,56976.17955
316,11.628,11.28,56983.27942
316,11.687,11.352,56797.78992
316,11.596,11.253,56797.92159
316,11.859,11.421,56794.3681
316,11.98,11.522,56794.63131
316,11.639,11.322,57165.66875
316,11.59,11.22,57167.24379
316,11.67,11.241,57166.98122
316,11.625,11.237,57164.88129
316,11.615,11.198,57342.7234
316,11.634,11.19,57341.54297
316,11.611,11.285,57337.34577
316,11.623,11.316,57338.00169
316,11.689,11.318,57336.55882
316,11.612,11.168,57336.82114
316,11.68,11.287,57161.73146
316,11.661,11.343,57163.83139
316,11.682,11.225,57161.86262
316,11.628,11.26,57162.25635
316,11.65,11.225,56977.09995
316,11.646,11.243,56802.46194
316,11.674,11.506,56796.80292
316,11.955,11.444,56793.1836
316,11.619,11.263,57165.01258
316,11.644,11.22,57166.71878
316,11.575,11.235,57167.63739
316,11.644,11.243,57342.19876
316,11.66,11.284,57341.01834
316,11.525,11.275,57337.60809
316,11.667,11.224,57336.2965
316,11.656,11.289,57337.87053
316,11.646,11.298,57335.50955
316,11.633,11.248,57161.07516
316,11.673,11.262,57160.81272
316,11.657,11.268,57162.51892
316,11.708,11.231,57162.38764
316,11.703,11.306,57341.67413
316,11.634,11.264,57704.45521
316,11.655,11.211,57531.17547
316,11.694,11.181,57165.53759
316,11.637,11.313,57164.48756
316,11.605,11.263,57340.62486
316,11.636,11.278,57340.88718
316,11.604,11.179,57346.13352
316,11.633,11.308,57345.8712
316,11.662,11.236,57339.05096
316,11.697,11.24,57336.16535
316,11.581,11.258,57160.55028
316,11.617,11.298,57163.04381
316,11.679,11.252,57161.33774
316,11.676,11.254,57161.99391
316,11.677,11.335,57530.25825
316,11.621,11.244,57530.78238
316,11.686,11.323,57700.00092
316,11.677,11.339,57700.26298
316,11.617,11.326,57704.32418
316,11.615,11.316,57699.73899
316,11.688,11.27,57694.8916
316,11.714,11.302,57695.02263
316,11.622,11.304,56803.3831
316,11.608,11.206,57166.32505
316,11.666,11.313,57164.61885
316,11.63,11.296,57339.44443
316,11.647,11.277,57341.93644
316,11.658,11.308,57341.41181
316,11.61,11.32,57346.00236
316,11.651,11.334,57339.31328
316,11.659,11.303,57338.52632
316,11.682,11.292,57163.96268
316,11.628,11.303,57162.91265
316,11.624,11.292,57160.94401
316,11.672,11.245,57163.7001
316,11.678,11.326,57338.13272
316,11.669,11.349,57164.3564
316,11.651,11.341,57529.86516
316,11.664,11.306,57529.99619
316,11.645,11.2,57699.60796
316,11.729,11.243,57699.86989
316,11.684,11.303,57704.06225
316,11.588,11.226,56977.36291
316,11.592,11.236,56980.38693
316,11.632,11.32,57164.75013
316,11.623,11.243,57164.48769
316,11.63,11.227,57339.57559
316,11.686,11.294,57342.32992
316,11.7,11.263,57342.59224
316,11.668,11.286,57341.28065
316,11.563,11.286,57336.68998
316,11.628,11.29,57338.65748
316,11.627,11.275,57335.37839
316,11.64,11.263,57164.22512
316,11.596,11.228,57160.41899
316,11.621,11.278,57160.68144
316,11.604,11.233,57338.00156
316,11.682,11.204,57338.78864
316,11.622,11.253,57529.734
316,11.653,11.248,57529.86503
316,11.598,11.287,57701.83497
316,11.682,11.187,57702.75206
316,11.64,11.269,56980.91284
316,11.614,11.242,56977.49445
316,11.591,11.241,57165.27515
316,11.625,11.21,57165.27502
316,11.674,11.234,57339.96907
316,11.642,11.278,57339.70675
316,11.667,11.262,57340.36254
316,11.643,11.22,57340.75602
316,11.687,11.303,57339.18212
316,11.66,11.283,57335.77186
316,11.631,11.308,57335.24723
316,11.592,11.477,57335.64071
316,11.609,11.243,57163.56895
316,11.701,11.25,57162.65008
316,11.636,11.267,57337.08345
316,11.651,11.143,57336.42766
316,11.621,11.329,57529.34091
316,11.636,11.29,57529.60297
316,11.628,11.268,57699.73886
316,11.659,11.333,57700.39401
316,11.637,11.246,57703.01412
316,11.651,11.269,57703.40722
316,11.671,11.259,57702.49
316,11.586,11.281,57702.62116
316,11.628,11.234,57698.4288
316,11.718,11.316,57698.55984
316,11.673,11.311,57697.90481
316,11.638,11.25,57698.8219
316,11.742,11.231,57526.19592
316,11.735,11.286,57526.58902
316,11.661,11.268,57527.50635
316,11.679,11.255,57527.63738
316,11.632,11.416,57529.07885
316,11.65,11.364,57698.2979
316,11.624,11.269,57888.41389
316,11.67,11.261,57888.67583
316,11.623,11.284,57896.92529
316,11.637,11.267,57897.31812
316,11.696,11.307,58063.02009
316,11.638,11.355,58064.19847
316,11.699,11.288,57523.96815
316,11.655,11.256,57531.56856
316,11.631,11.219,57531.69959
316,11.668,11.306,57701.70407
316,11.651,11.308,57702.3591
316,11.678,11.272,57701.966
316,11.634,11.255,57702.22807
316,11.708,11.309,57698.03584
316,11.648,11.293,57698.16687
316,11.677,11.313,57697.64287
316,11.61,11.289,57697.77378
316,11.676,11.288,57525.80283
316,11.718,11.208,57525.93386
316,11.624,11.291,57526.98211
316,11.66,11.264,57527.2443
316,11.651,11.332,57523.96827
316,11.645,11.295,57528.55473
316,11.636,11.23,57888.02105
316,11.704,11.275,57888.28299
316,11.649,11.273,57896.40154
316,11.573,11.216,57341.80529
316,11.588,11.246,57345.74004
316,11.629,11.255,57704.58624
316,11.657,11.195,57704.71727
316,11.636,11.309,57530.91341
316,11.69,11.305,57531.3065
316,11.625,11.281,57701.04904
316,11.675,11.344,57701.17994
316,11.661,11.297,57701.44201
316,11.676,11.281,57701.57304
316,11.67,11.28,57696.98772
316,11.632,11.311,57697.24978
316,11.662,11.367,57696.85681
316,11.628,11.324,57697.38081
316,11.675,11.28,57525.27858
316,11.754,11.32,57525.6718
316,11.691,11.302,57526.06489
316,11.668,11.267,57526.32695
316,11.652,11.217,57702.09703
316,11.745,11.271,57702.75219
316,11.665,11.31,57530.65135
316,11.676,11.259,57700.52492
316,11.681,11.279,57700.65595
316,11.567,11.136,57700.39389
316,11.666,11.314,57701.31098
316,11.676,11.287,57695.41572
316,11.612,11.356,57696.59475
316,11.645,11.317,57696.20178
316,11.665,11.33,57696.72578
316,11.664,11.243,57524.62343
316,11.618,11.308,57524.88549
316,11.657,11.274,57525.54064
316,11.651,11.255,57525.54077
316,11.674,10.681,57530.38928
316,11.598,11.311,57921.67328
316,11.587,11.395,57897.44915
316,11.66,11.299,57895.61587
316,11.687,11.274,57898.36573
316,11.645,11.302,58060.66332
316,11.668,11.271,58063.28189
316,11.649,11.333,57695.93972
316,11.725,11.422,57696.07075
316,11.69,11.32,57528.94782
316,11.732,11.299,57524.4924
316,11.666,11.258,57524.75446
316,11.644,11.263,57525.01652
316,11.675,11.267,57889.72331
316,11.646,11.311,57895.8778
316,11.674,11.289,57897.05632
316,11.535,11.251,57897.84186
316,11.653,11.314,58062.62725
316,11.667,11.306,58062.75815
316,11.66,11.308,58064.46028
316,11.671,11.337,58060.92525
316,11.593,11.264,57893.38988
316,11.676,11.345,57893.52078
316,11.649,11.259,58058.04474
316,11.635,11.323,58058.56848
316,11.669,11.313,58060.27061
316,11.589,11.263,58058.17577
316,11.626,11.282,57704.19315
316,11.644,11.327,57694.76057
316,11.663,11.275,57694.76069
316,11.622,11.353,57695.67766
316,11.692,11.332,57695.80869
316,11.65,11.282,57527.89945
316,11.657,11.328,57528.68576
316,11.639,11.294,57528.81679
316,11.619,11.254,57529.20988
316,11.66,11.201,57888.93763
316,11.614,11.253,57889.06866
316,11.645,11.259,57897.97289
316,11.625,11.294,57896.66348
316,11.646,11.318,58061.8417
316,11.658,11.371,58061.97261
316,11.673,11.403,58063.54383
316,11.681,11.29,58063.80564
316,11.65,11.284,57891.42569
316,11.567,11.323,57892.86601
316,11.607,11.275,57894.96123
316,11.642,11.218,57703.80018
316,11.704,11.226,57703.93121
316,11.633,11.265,57703.27619
316,11.653,11.271,57696.98784
316,11.648,11.311,57695.28469
316,11.579,11.265,57695.54676
316,11.628,11.193,57699.21486
316,11.628,11.247,57699.34589
316,11.659,11.275,57528.03048
316,11.661,11.284,57528.29267
316,11.763,11.337,57697.51184
316,11.634,11.284,57695.54663
316,11.705,11.314,57889.98524
316,11.674,11.304,57888.80673
316,11.698,11.282,57897.71096
316,11.302,11.239,57897.84199
316,11.657,11.266,58061.31796
316,11.681,11.35,58061.44886
316,11.599,11.216,58061.7108
316,11.662,11.3,58063.4128
316,11.558,11.304,57703.53812
316,11.651,11.267,57703.66915
316,11.62,11.234,57702.88309
316,11.646,11.261,57703.14516
316,11.628,11.296,57698.69087
316,11.686,11.256,57694.62966
316,11.645,11.285,57699.08383
316,11.649,11.289,57699.08396
316,11.651,11.269,57526.72005
316,11.659,11.241,57527.37533
316,11.677,11.255,57527.76842
316,11.626,11.332,57526.85108
316,11.648,11.308,57698.95293
316,11.583,11.273,57696.33269
316,11.674,11.27,57889.33047
316,11.623,11.283,57889.5924
316,11.623,11.282,57897.44903
316,11.641,11.272,57897.58006
316,11.61,11.329,58064.32938
316,11.669,11.318,58064.98402
316,11.658,11.271,58060.53241
316,11.625,11.276,58060.79435
316,11.678,11.291,57890.37808
316,11.615,11.271,57890.50898
316,11.615,11.251,57892.99704
316,11.744,11.287,57893.25884
316,11.704,11.252,58058.30667
316,11.597,11.342,58058.43758
316,11.616,11.305,57896.00871
316,11.729,11.331,57898.49664
316,11.649,11.304,58425.19208
316,11.688,11.297,58424.93027
316,11.615,11.231,58259.56962
316,11.686,11.235,58259.83142
316,11.663,11.28,58421.26536
316,11.633,11.311,58421.52704
316,11.621,11.223,58422.96723
316,11.656,11.235,58423.22891
316,11.616,11.285,58255.38172
316,11.689,11.313,58258.91523
316,11.661,11.245,57896.79438
316,11.669,11.249,58062.36544
316,11.672,11.272,58062.88918
316,11.547,11.196,58064.19835
316,11.541,11.209,58065.37673
316,11.677,11.274,57892.6042
316,11.658,11.208,57892.7351
316,11.586,11.22,57894.69929
316,11.571,11.342,57895.35394
316,11.624,11.266,58060.40151
316,11.709,11.338,58057.91383
316,11.681,11.251,57890.24718
316,11.653,11.317,57898.2347
316,11.638,11.288,58425.84634
316,11.68,11.342,58424.6686
316,11.649,11.331,58262.31757
316,11.687,11.269,58262.71015
316,11.596,11.297,58420.34929
316,11.554,11.204,58420.87265
316,11.652,11.277,58421.78885
316,11.717,11.281,58055.03345
316,11.642,11.323,58055.16435
316,11.596,11.259,57895.74677
316,11.72,11.216,57896.27064
316,11.652,11.258,58061.44899
316,11.636,11.279,58062.23454
316,11.629,11.288,58063.93654
316,11.658,11.265,58064.06744
316,11.605,11.304,57891.6875
316,11.656,11.184,57892.34227
316,11.617,11.277,57894.43736
316,11.653,11.26,57894.56839
316,11.685,11.229,58059.48493
316,11.627,11.241,58059.61596
316,11.638,11.274,58059.87777
316,11.681,11.257,57889.85434
316,11.61,11.226,58064.85299
316,11.631,11.28,58065.24583
316,11.636,11.282,58424.79937
316,11.675,11.263,58425.58466
316,11.67,11.222,58063.67473
316,11.607,11.255,58063.5437
316,11.634,11.315,58064.72209
316,11.631,11.241,57894.04452
316,11.635,11.234,57894.30645
316,11.646,11.25,58058.69938
316,11.626,11.305,58059.09222
316,11.594,11.278,58058.83029
316,11.588,11.198,58060.79422
316,11.656,11.271,58064.59118
316,11.628,11.222,58425.06118
316,11.634,11.288,58261.40188
316,11.652,11.318,58261.66369
316,11.633,11.257,58423.49072
316,11.596,11.25,58423.62162
316,11.656,11.251,58420.61097
316,11.653,11.364,58420.74188
316,11.678,11.357,58418.77871
316,11.627,11.32,58418.90961
316,11.617,11.305,58256.69038
316,11.667,11.348,58061.57989
316,11.669,11.319,58062.49635
316,11.605,11.282,58261.0093
316,11.57,11.231,58261.27111
316,11.658,11.313,58422.44324
316,11.645,11.324,58422.83633
316,11.645,11.238,58420.21839
316,11.614,11.251,58420.34917
316,11.625,11.253,58419.95658
316,11.617,11.26,58418.51703
316,11.668,11.275,58256.29779
316,11.692,11.272,58256.4287
316,11.651,11.208,58255.77431
316,11.679,11.231,58256.55947
316,11.762,11.502,58422.57465
316,11.696,11.288,58620.22776
316,11.697,11.346,58619.83518
316,11.583,11.302,58788.54159
316,11.656,11.262,58788.93405
316,11.665,11.331,58784.87833
316,11.574,11.288,57895.22303
316,11.688,11.295,58059.74686
316,11.653,11.273,58060.00867
316,11.672,11.365,57893.91362
316,11.746,11.303,57894.56826
316,11.578,11.253,58260.74762
316,11.635,11.24,58260.8784
316,11.707,11.38,58420.48007
316,11.641,11.263,58421.91975
316,11.649,11.209,58424.27589
316,11.66,11.261,58424.40679
316,11.605,11.268,58419.4331
316,11.509,11.28,58419.82568
316,11.701,11.311,58255.90521
316,11.62,11.256,58256.03599
316,11.635,11.266,58258.91535
316,11.633,11.33,58259.43884
316,11.587,11.259,58423.6215
316,11.623,11.283,58424.01421
316,11.7,11.351,58626.76911
316,11.687,11.308,57890.90182
316,11.646,11.275,57891.03285
316,11.636,11.206,57894.8302
316,11.604,11.284,57894.9611
316,11.678,11.302,58059.22312
316,11.558,11.231,58059.35403
316,11.617,11.279,57891.55659
316,11.651,11.267,57891.81853
316,11.675,11.254,58259.70052
316,11.631,11.346,58260.35491
316,11.616,11.301,58261.53279
316,11.681,11.287,58261.79408
316,11.617,11.222,58422.18143
316,11.62,11.291,58423.09801
316,11.586,11.25,58419.17142
316,11.609,11.301,58419.30219
316,11.617,11.18,58255.6434
316,11.618,11.268,58255.90508
316,11.663,11.28,58258.39174
316,11.698,11.276,58258.65355
316,11.633,11.29,58061.05615
316,11.718,11.3,58061.18706
316,11.702,11.364,57890.64001
316,11.64,11.287,57890.77092
316,11.647,11.293,57893.65168
316,11.687,11.268,57893.78271
316,11.584,11.228,58058.83041
316,11.612,11.277,58058.96132
316,11.67,11.351,57898.62754
316,11.729,11.32,57891.29466
316,11.658,11.302,58425.32286
316,11.578,11.261,58260.74749
316,11.604,11.363,58260.22401
316,11.643,11.271,58260.61672
316,11.696,11.301,58421.65794
316,11.643,11.296,58422.05053
316,11.587,11.168,58418.64793
316,11.607,11.212,58419.04051
316,11.711,11.288,58255.25082
316,11.611,11.313,58255.5125
316,11.673,11.302,58257.73735
316,11.647,11.309,58257.73748
316,11.696,11.267,58262.57925
316,11.599,11.28,58418.6478
316,11.651,11.314,58626.50743
316,11.691,11.297,58626.63833
316,11.637,11.319,58787.495
316,11.546,11.225,58787.75655
316,11.629,11.275,58786.97164
316,11.599,11.232,58787.88746
316,11.715,11.31,58783.0467
316,11.623,11.259,58783.17761
316,11.688,11.247,58620.62022
316,11.667,11.249,58620.751
316,11.673,11.278,58625.06839
316,11.767,11.322,58625.32994
316,11.656,11.321,58789.98076
316,11.696,11.275,58787.3641
316,11.59,11.244,58422.31233
316,11.609,11.317,58420.08749
316,11.685,11.309,58255.3816
316,11.656,11.319,58257.34477
316,11.636,11.287,58257.60657
316,11.665,11.27,58259.30794
316,11.684,11.324,58425.71557
316,11.714,11.364,58259.96233
316,11.648,11.325,58625.59162
316,11.675,11.248,58626.37666
316,11.677,11.345,58786.84087
316,11.65,11.222,58787.36422
316,11.578,11.274,58789.71908
316,11.622,11.225,58789.84986
316,11.622,11.292,58782.78502
316,11.576,11.277,58782.91593
316,11.688,11.299,58786.44828
316,11.661,11.298,58624.41425
316,11.647,11.275,58623.76012
316,11.689,11.307,58623.89089
316,11.648,11.217,58261.92499
316,11.677,11.309,58262.05576
316,11.666,11.34,58423.7524
316,11.649,11.277,58423.8833
316,11.625,11.315,58421.00356
316,11.592,11.247,58421.39627
316,11.613,11.254,58419.564
316,11.602,11.252,58419.6949
316,11.641,11.269,58256.95218
316,11.561,11.243,58257.08309
316,11.629,11.241,58258.52264
316,11.672,11.276,58258.78445
316,11.704,11.41,58425.84647
316,11.609,11.326,58425.45376
316,11.652,11.29,58793.25106
316,11.686,11.33,58793.64351
316,11.636,11.3,58619.70441
316,11.66,11.293,58619.31195
316,11.636,11.271,58789.45741
316,11.583,11.219,58789.58818
316,11.732,11.37,58786.31751
316,11.661,11.079,58256.82128
316,11.641,11.374,58257.21386
316,11.637,11.243,58257.99916
316,11.677,11.279,58259.04613
316,11.591,11.288,58793.38183
316,11.677,11.287,58619.96608
316,11.666,11.301,58620.35854
316,11.623,11.33,58789.19573
316,11.594,11.238,58789.32663
316,11.648,11.293,58785.27092
316,11.65,11.319,58785.53247
316,11.679,11.289,58785.79415
316,11.673,11.266,58785.92505
316,11.635,11.294,58622.71353
316,11.66,11.326,58622.8443
316,11.713,11.293,58624.28335
316,11.733,11.372,58624.6758
316,11.65,11.252,58626.89988
316,11.67,11.366,58785.00924
316,11.659,11.267,58784.74756
316,11.699,11.24,58785.40169
316,11.638,11.383,58621.92849
316,11.658,11.301,58622.32094
316,11.657,11.347,58624.02167
316,11.692,11.303,58624.15257
316,11.558,11.34,58627.03079
316,11.612,11.282,58788.27991
316,11.595,11.266,58788.41082
